transaction_id,timestamp,hour,sender_upi_id,sender_name,receiver_upi_id,receiver_name,amount,transaction_type,device_id,location_city,latitude,longitude,network_type,device_trust_score,failed_pin_attempts,sender_account_age_days,is_new_payee,time_since_last_txn_sec,distance_from_last_txn_km,travel_speed_kmh,amount_to_user_avg_ratio,user_historical_txns,is_fraud,fraud_type
TXN_UPI_202608004406,2026-08-06 04:43:37,4,gaurav.nair837@ibl,Gaurav Nair,flipkart.pay@sbi,Flipkart Payments,1152.32,BILL_PAY,"DEV_IND_00596_iPhone15,2",Mumbai,19.0662,72.8634,4G,0.86,0,1100,1,27954.0,2.92,0.38,4.609,8,0,NONE
TXN_UPI_202608004407,2026-08-06 04:45:03,4,rohan.pandey103@oksbi,Rohan Pandey,croma.retail@icici,Croma Electronics,6014.75,P2M,DEV_IND_00186_RedmiNote12,Kochi,9.9401,76.2667,4G,0.9,0,1116,1,138477.0,3.73,0.1,13.366,4,0,NONE
TXN_UPI_202608004408,2026-08-06 04:47:35,4,pooja.verma105@ybl,Pooja Verma,blinkit.retail@paytmqr,Blinkit Express,726.91,P2M,"DEV_IND_00067_iPhone15,2",Hyderabad,17.3901,78.4803,4G,0.87,0,1407,0,64607.0,6.3,0.35,0.969,6,0,NONE
TXN_UPI_202608004409,2026-08-06 04:50:24,4,deepika.kulkarni203@barodampay,Deepika Kulkarni,swiggy.orders@hdfcbank,Swiggy Delivery,576.62,QR_SCAN,"DEV_IND_00431_iPhone15,2",Kochi,9.9576,76.2591,4G,0.92,0,832,1,38721.0,5.31,0.49,0.769,9,0,NONE
TXN_UPI_202608004410,2026-08-06 04:53:09,4,priya.gupta270@okicici,Priya Gupta,blinkit.retail@bharatpe,Blinkit Express,102.08,P2M,DEV_IND_00661_SM-S918B,Ahmedabad,23.0172,72.6073,4G,0.89,0,1598,0,25732.0,6.54,0.92,0.227,8,0,NONE
TXN_UPI_202608004411,2026-08-06 04:54:11,4,sanjay.chopra774@barodampay,Sanjay Chopra,ritika.aggarwal271@okicici,Ritika Aggarwal,325.54,P2P,DEV_IND_00130_RedmiNote12,Bengaluru,13.0041,77.6366,WIFI,0.9,0,1799,0,122805.0,4.92,0.14,1.302,8,0,NONE
TXN_UPI_202608004412,2026-08-06 04:56:42,4,deepika.kulkarni283@barodampay,Deepika Kulkarni,airtel.bills@icici,Airtel Postpaid,1035.74,P2M,DEV_IND_00131_Pixel8,Mumbai,19.0584,72.9195,4G,0.93,0,609,1,65545.0,8.59,0.47,0.207,5,0,NONE
TXN_UPI_202608004413,2026-08-06 04:58:34,4,amit.iyer835@okaxis,Amit Iyer,swiggy.orders@bharatpe,Swiggy Delivery,220.42,QR_SCAN,DEV_IND_00482_OnePlus11,Kolkata,22.5446,88.3252,4G,0.86,0,727,1,49416.0,1555.59,113.33,0.044,5,0,NONE
TXN_UPI_202608004414,2026-08-06 05:00:53,5,divya.aggarwal64@ibl,Divya Aggarwal,chaipoint.pos@icici,Chai Point Express,190.92,P2M,DEV_IND_00225_SM-S918B,Pune,18.5165,73.826,4G,0.9,0,1058,1,214610.0,7.57,0.13,0.255,4,0,NONE
TXN_UPI_202608004415,2026-08-06 05:03:21,5,amit.iyer518@okicici,Amit Iyer,apollo.meds@razorpay,Apollo Pharmacy,444.62,P2M,DEV_IND_00242_Pixel8,Kochi,9.9682,76.276,4G,0.89,0,1048,0,194237.0,4.37,0.08,0.593,5,0,NONE
TXN_UPI_202608004416,2026-08-06 05:05:30,5,shreya.reddy237@okhdfcbank,Shreya Reddy,chaipoint.pos@icici,Chai Point Express,135.15,P2M,DEV_IND_00769_OnePlus11,Pune,18.5699,73.8228,4G,0.86,1,623,0,14228.0,10.46,2.65,0.113,6,0,NONE
TXN_UPI_202608004417,2026-08-06 05:07:51,5,tanvi.verma937@paytm,Tanvi Verma,zomato.pay@razorpay,Zomato Online,355.94,QR_SCAN,DEV_IND_00047_OnePlus11,Mumbai,19.1084,72.9156,4G,0.86,0,219,1,253625.0,9.59,0.14,0.071,3,0,NONE
TXN_UPI_202608004418,2026-08-06 05:08:23,5,tanvi.joshi86@okicici,Tanvi Joshi,nighttransact809@apl,Midnight Shadow Account,76214.87,P2P,DEV_IND_00137_RedmiNote12,Ahmedabad,23.0145,72.5635,4G,0.46,0,1630,1,49634.0,4.22,0.31,101.62,9,1,LATE_NIGHT_DORMANT_SPIKE
TXN_UPI_202608004419,2026-08-06 05:11:19,5,shreya.mishra883@ibl,Shreya Mishra,amazon.pay@hdfcbank,Amazon India,9015.49,QR_SCAN,DEV_IND_00079_Pixel8,Kochi,9.9154,76.2539,5G,0.98,0,1132,0,63033.0,987.62,56.41,1.803,9,0,NONE
TXN_UPI_202608004420,2026-08-06 05:13:08,5,ritika.kumar501@barodampay,Ritika Kumar,cashout.crypto62@oksbi,Immediate Cashout Broker,100000.0,P2P,DEV_UNKNOWN_8924,Lucknow,26.8442,80.9431,VPN_SUSPICIOUS,0.1,3,1198,1,122083.0,3.95,0.12,20.0,8,1,DEVICE_MISMATCH_MAX_TRANSFER
TXN_UPI_202608004421,2026-08-06 05:13:44,5,manish.bose735@oksbi,Manish Bose,amazon.pay@icici,Amazon India,935.1,QR_SCAN,DEV_IND_00104_SM-S918B,Jaipur,26.9596,75.8065,4G,0.93,0,289,0,24156.0,5.01,0.75,1.247,6,0,NONE
TXN_UPI_202608004422,2026-08-06 05:15:47,5,naveen.singh392@apl,Naveen Singh,croma.retail@razorpay,Croma Electronics,32868.61,P2M,DEV_IND_00348_Pixel8,Mumbai,19.1195,72.8462,WIFI,0.98,0,1295,0,224176.0,9.23,0.15,6.574,4,0,NONE
TXN_UPI_202608004423,2026-08-06 05:17:52,5,sneha.saxena190@ibl,Sneha Saxena,chaipoint.pos@paytmqr,Chai Point Express,57.18,P2M,DEV_IND_00093_Pixel8,Kochi,9.9548,76.3026,5G,0.96,0,1098,0,96563.0,4.64,0.17,0.011,3,0,NONE
TXN_UPI_202608004424,2026-08-06 05:20:35,5,pooja.joshi938@okaxis,Pooja Joshi,airtel.bills@sbi,Airtel Postpaid,406.81,QR_SCAN,DEV_IND_00637_Pixel8,Mumbai,19.0393,72.9266,4G,0.92,0,1159,0,7253.0,4.38,2.17,0.542,10,0,NONE
TXN_UPI_202608004425,2026-08-06 05:20:47,5,rahul.chopra931@okhdfcbank,Rahul Chopra,tatapower.bill@icici,Tata Power Electricity,4489.89,BILL_PAY,DEV_IND_00630_Pixel8,Hyderabad,17.3981,78.4493,5G,0.94,0,680,0,16538.0,4.64,1.01,3.742,4,0,NONE
TXN_UPI_202608004426,2026-08-06 05:21:26,5,ritika.aggarwal123@ybl,Ritika Aggarwal,rahul.chopra864@okicici,Rahul Chopra,5857.33,P2P,"DEV_IND_00745_iPhone15,2",Delhi,28.6502,77.1836,4G,0.88,0,1101,0,13904.0,8.23,2.13,1.171,9,0,NONE
TXN_UPI_202608004427,2026-08-06 05:22:05,5,priya.kulkarni295@okicici,Priya Kulkarni,flipkart.pay@paytmqr,Flipkart Payments,7244.79,BILL_PAY,DEV_IND_00031_Pixel8,Ahmedabad,23.0373,72.5261,5G,0.86,0,541,0,39565.0,3.22,0.29,28.979,7,0,NONE
TXN_UPI_202608004428,2026-08-06 05:24:01,5,pooja.verma402@apl,Pooja Verma,pooja.verma348@oksbi,Pooja Verma,2388.99,P2P,DEV_IND_00547_OnePlus11,Mumbai,19.0471,72.8963,4G,0.98,0,107,0,92336.0,9.51,0.37,0.956,7,0,NONE
TXN_UPI_202608004429,2026-08-06 05:26:26,5,ritika.kumar375@oksbi,Ritika Kumar,mulelayer37@ibl,Layering Mule Hub,45324.08,P2P,DEV_EMULATOR_3971,Bengaluru,12.9764,77.5848,VPN_SUSPICIOUS,0.11,2,9,1,21941.0,1740.84,285.63,100.72,4,1,MULE_FANOUT_SUSPICIOUS_VPN
TXN_UPI_202608004430,2026-08-06 05:28:55,5,tanvi.joshi647@paytm,Tanvi Joshi,varun.iyer685@okicici,Varun Iyer,485.52,P2P,DEV_IND_00557_SM-S918B,Lucknow,26.8784,80.9673,4G,0.92,0,1465,0,24430.0,1.47,0.22,1.079,3,0,NONE
TXN_UPI_202608004431,2026-08-06 05:30:47,5,varun.iyer131@ybl,Varun Iyer,tatapower.bill@paytmqr,Tata Power Electricity,5794.29,P2M,"DEV_IND_00322_iPhone15,2",Bengaluru,12.9316,77.587,5G,0.97,0,1130,1,65552.0,1.35,0.07,4.829,9,0,NONE
TXN_UPI_202608004432,2026-08-06 05:33:44,5,kavita.reddy437@okaxis,Kavita Reddy,airtel.bills@icici,Airtel Postpaid,535.92,P2M,DEV_IND_00789_OnePlus11,Hyderabad,17.4321,78.5234,WIFI,0.98,0,1203,0,80101.0,8218.49,369.37,1.191,9,0,NONE
TXN_UPI_202608004433,2026-08-06 05:36:04,5,priya.kulkarni264@ibl,Priya Kulkarni,uber.rides@razorpay,Uber India,1046.6,QR_SCAN,DEV_IND_00271_OnePlus11,Bengaluru,12.9379,77.6089,4G,0.88,0,1696,0,8758.0,6.18,2.54,1.395,9,0,NONE
TXN_UPI_202608004434,2026-08-06 05:38:40,5,gaurav.nair241@barodampay,Gaurav Nair,flipkart.pay@sbi,Flipkart Payments,14398.66,P2M,DEV_IND_00296_OnePlus11,Chandigarh,30.7618,76.7689,5G,0.95,0,506,0,63071.0,2.3,0.13,57.595,8,0,NONE
TXN_UPI_202608004435,2026-08-06 05:40:09,5,arjun.singh606@paytm,Arjun Singh,zomato.pay@sbi,Zomato Online,462.48,BILL_PAY,DEV_IND_00308_OnePlus11,Kochi,9.8952,76.2916,4G,0.95,0,1203,0,128428.0,3.61,0.1,1.85,7,0,NONE
TXN_UPI_202608004436,2026-08-06 05:40:33,5,deepika.kulkarni224@paytm,Deepika Kulkarni,reliance.retail@razorpay,Reliance Smart Bazaar,749.81,P2M,DEV_IND_00491_SM-S918B,Hyderabad,17.3791,78.5153,5G,0.95,0,1449,0,96118.0,4.51,0.17,2.999,5,0,NONE
TXN_UPI_202608004437,2026-08-06 05:41:16,5,rohan.nair865@barodampay,Rohan Nair,kirana.merchant@paytmqr,Local Kirana Store,225.87,QR_SCAN,DEV_IND_00216_OnePlus11,Bengaluru,13.0112,77.617,5G,0.97,0,1839,1,6610.0,370.19,201.62,0.09,9,0,NONE
TXN_UPI_202608004438,2026-08-06 05:43:19,5,gaurav.nair883@okhdfcbank,Gaurav Nair,sanjay.chopra234@barodampay,Sanjay Chopra,3673.74,P2P,"DEV_IND_00176_iPhone15,2",Chandigarh,30.7051,76.8238,WIFI,0.91,0,1363,0,67078.0,4.99,0.27,1.469,3,0,NONE
TXN_UPI_202608004439,2026-08-06 05:43:35,5,rohan.pandey291@ibl,Rohan Pandey,mulelayer30@ibl,Layering Mule Hub,55168.84,P2P,DEV_EMULATOR_1833,Lucknow,26.8512,80.9413,VPN_SUSPICIOUS,0.19,2,6,1,35856.0,598.17,60.06,220.675,5,1,MULE_FANOUT_SUSPICIOUS_VPN
TXN_UPI_202608004440,2026-08-06 05:44:39,5,rohan.nair294@ybl,Rohan Nair,tatapower.bill@hdfcbank,Tata Power Electricity,4684.2,P2M,DEV_IND_00576_RedmiNote12,Mumbai,19.045,72.921,5G,0.91,0,1068,1,69064.0,446.06,23.25,10.409,3,0,NONE
TXN_UPI_202608004441,2026-08-06 05:45:10,5,aditya.iyer867@okaxis,Aditya Iyer,ananya.kumar206@apl,Ananya Kumar,58.38,P2P,DEV_IND_00522_OnePlus11,Mumbai,19.0273,72.8513,5G,0.95,0,540,0,182867.0,2.99,0.06,0.234,3,0,NONE
TXN_UPI_202608004442,2026-08-06 05:46:42,5,tanvi.verma150@ibl,Tanvi Verma,swiggy.orders@bharatpe,Swiggy Delivery,532.08,P2M,DEV_IND_00347_SM-S918B,Chandigarh,30.7098,76.7427,WIFI,0.88,0,503,0,145928.0,5.56,0.14,2.128,5,0,NONE
TXN_UPI_202608004443,2026-08-06 05:49:34,5,gaurav.nair233@ibl,Gaurav Nair,uber.rides@sbi,Uber India,1150.02,P2M,DEV_IND_00416_OnePlus11,Pune,18.558,73.8244,4G,0.97,0,1719,1,68977.0,6.93,0.36,2.556,8,0,NONE
TXN_UPI_202608004444,2026-08-06 05:50:15,5,aditya.rao944@barodampay,Aditya Rao,kirana.merchant@bharatpe,Local Kirana Store,697.43,P2M,"DEV_IND_00312_iPhone15,2",Ahmedabad,23.0571,72.5483,5G,0.96,0,1581,1,47573.0,6.7,0.51,0.279,10,0,NONE
TXN_UPI_202608004445,2026-08-06 05:53:11,5,ananya.kumar168@apl,Ananya Kumar,apollo.meds@bharatpe,Apollo Pharmacy,1894.01,P2M,DEV_IND_00035_Pixel8,Hyderabad,17.3674,78.4701,4G,0.95,0,637,0,219095.0,1.67,0.03,4.209,5,0,NONE
TXN_UPI_202608004446,2026-08-06 05:53:57,5,sunita.mehta634@okhdfcbank,Sunita Mehta,tatapower.bill@sbi,Tata Power Electricity,4898.72,P2M,DEV_IND_00143_Pixel8,Pune,18.5264,73.8271,4G,0.87,0,1299,0,163210.0,5.56,0.12,0.98,7,0,NONE
TXN_UPI_202608004447,2026-08-06 05:55:38,5,meera.gupta793@paytm,Meera Gupta,indianoil.fuel@razorpay,Indian Oil Petrol,1917.32,P2M,DEV_IND_00621_SM-S918B,Ahmedabad,23.0291,72.5366,WIFI,0.92,0,811,1,61788.0,1509.36,87.94,1.598,5,0,NONE
TXN_UPI_202608004448,2026-08-06 05:55:58,5,naveen.singh293@oksbi,Naveen Singh,makemytrip.travel@paytmqr,MakeMyTrip Flight,52987.39,QR_SCAN,"DEV_IND_00168_iPhone15,2",Bengaluru,13.0132,77.6038,4G,0.87,0,296,1,11590.0,6.7,2.08,21.195,10,0,NONE
TXN_UPI_202608004449,2026-08-06 05:57:51,5,sneha.mehta150@okicici,Sneha Mehta,indianoil.fuel@icici,Indian Oil Petrol,2023.9,P2M,DEV_IND_00543_RedmiNote12,Hyderabad,17.364,78.5051,4G,0.87,0,731,0,71793.0,1.84,0.09,1.687,6,0,NONE
TXN_UPI_202608004450,2026-08-06 06:00:50,6,aditya.rao405@oksbi,Aditya Rao,kirana.merchant@sbi,Local Kirana Store,684.82,QR_SCAN,DEV_IND_00492_RedmiNote12,Ahmedabad,23.009,72.6043,4G,0.92,0,1530,0,45354.0,5.4,0.43,0.571,7,0,NONE
TXN_UPI_202608004451,2026-08-06 06:01:29,6,harsh.bose663@apl,Harsh Bose,kirana.merchant@paytmqr,Local Kirana Store,734.96,P2M,DEV_IND_00144_RedmiNote12,Chennai,13.0549,80.2892,4G,0.98,0,971,0,39958.0,4.37,0.39,0.98,8,0,NONE
TXN_UPI_202608004452,2026-08-06 06:03:18,6,shreya.mishra757@ibl,Shreya Mishra,uber.rides@hdfcbank,Uber India,685.19,QR_SCAN,DEV_IND_00439_RedmiNote12,Hyderabad,17.3648,78.439,5G,0.87,0,148,0,8158.0,8.39,3.7,1.523,5,0,NONE
TXN_UPI_202608004453,2026-08-06 06:04:12,6,pooja.verma329@ybl,Pooja Verma,tatapower.bill@sbi,Tata Power Electricity,1932.02,P2M,DEV_IND_00187_SM-S918B,Kochi,9.9306,76.2192,WIFI,0.87,0,694,1,16132.0,2.19,0.49,0.773,8,0,NONE
TXN_UPI_202608004454,2026-08-06 06:05:20,6,karan.pandey815@oksbi,Karan Pandey,flipkart.pay@sbi,Flipkart Payments,13349.22,P2M,"DEV_IND_00166_iPhone15,2",Kolkata,22.5778,88.3463,5G,0.86,0,528,1,363081.0,3.78,0.04,29.665,4,0,NONE
TXN_UPI_202608004455,2026-08-06 06:06:09,6,rohan.nair129@paytm,Rohan Nair,sanjay.chopra466@ybl,Sanjay Chopra,4626.37,P2P,DEV_IND_00396_RedmiNote12,Bengaluru,12.9425,77.5838,5G,0.91,0,794,0,239980.0,849.04,12.74,0.925,5,0,NONE
TXN_UPI_202608004456,2026-08-06 06:08:42,6,vikram.patel280@ibl,Vikram Patel,tatapower.bill@razorpay,Tata Power Electricity,1596.16,P2M,DEV_IND_00514_RedmiNote12,Pune,18.5433,73.8599,WIFI,0.86,0,1371,1,36608.0,8.31,0.82,1.33,12,0,NONE
TXN_UPI_202608004457,2026-08-06 06:10:36,6,pooja.joshi598@okicici,Pooja Joshi,indianoil.fuel@hdfcbank,Indian Oil Petrol,523.26,QR_SCAN,DEV_IND_00397_Pixel8,Pune,18.5645,73.8956,5G,0.95,0,896,0,106367.0,4.95,0.17,1.163,5,0,NONE
TXN_UPI_202608004458,2026-08-06 06:11:58,6,shreya.mishra71@barodampay,Shreya Mishra,swiggy.orders@paytmqr,Swiggy Delivery,281.01,QR_SCAN,DEV_IND_00319_RedmiNote12,Delhi,28.6588,77.2458,5G,0.88,0,1942,0,211295.0,12.31,0.21,0.234,3,0,NONE
TXN_UPI_202608004459,2026-08-06 06:13:07,6,arjun.singh811@apl,Arjun Singh,uber.rides@sbi,Uber India,309.85,P2M,DEV_IND_00668_Pixel8,Kochi,9.9708,76.2218,WIFI,0.91,0,1974,1,77361.0,6.06,0.28,0.689,8,0,NONE
TXN_UPI_202608004460,2026-08-06 06:16:00,6,simran.joshi193@oksbi,Simran Joshi,airtel.bills@razorpay,Airtel Postpaid,580.94,P2M,DEV_IND_00357_RedmiNote12,Kolkata,22.5669,88.3753,4G,0.98,0,62,1,60303.0,1.88,0.11,1.291,4,0,NONE
TXN_UPI_202608004461,2026-08-06 06:18:11,6,priya.kulkarni977@okhdfcbank,Priya Kulkarni,croma.retail@hdfcbank,Croma Electronics,3551.01,QR_SCAN,"DEV_IND_00751_iPhone15,2",Hyderabad,17.345,78.4715,5G,0.92,0,1997,0,30313.0,4.81,0.57,1.42,8,0,NONE
TXN_UPI_202608004462,2026-08-06 06:19:28,6,harsh.patel632@ybl,Harsh Patel,sneha.mehta881@okicici,Sneha Mehta,622.28,P2P,DEV_IND_00174_Pixel8,Bengaluru,12.9499,77.549,4G,0.93,0,164,0,34588.0,8.93,0.93,1.383,6,0,NONE
TXN_UPI_202608004463,2026-08-06 06:20:04,6,gaurav.pandey306@barodampay,Gaurav Pandey,indianoil.fuel@razorpay,Indian Oil Petrol,1727.73,P2M,DEV_IND_00266_RedmiNote12,Chandigarh,30.768,76.7372,5G,0.89,0,1989,1,79864.0,6.11,0.28,2.304,8,0,NONE
TXN_UPI_202608004464,2026-08-06 06:22:44,6,manish.bose712@okhdfcbank,Manish Bose,zomato.pay@sbi,Zomato Online,399.53,P2M,DEV_IND_00164_RedmiNote12,Kolkata,22.5855,88.3537,5G,0.89,0,1145,0,10377.0,4.82,1.67,0.08,8,0,NONE
TXN_UPI_202608004465,2026-08-06 06:24:12,6,ritika.kumar327@barodampay,Ritika Kumar,chaipoint.pos@sbi,Chai Point Express,58.59,QR_SCAN,DEV_IND_00715_SM-S918B,Kolkata,22.6204,88.3721,5G,0.91,0,1016,0,24596.0,7.12,1.04,0.023,4,0,NONE
TXN_UPI_202608004466,2026-08-06 06:24:47,6,aditya.rao944@barodampay,Aditya Rao,suspect.node613@ybl,Unknown Overseas Account,28018.06,P2P,DEV_UNKNOWN_5947,Lagos,6.5306,3.3916,VPN_SUSPICIOUS,0.13,1,1581,1,2072.0,7594.18,13194.53,11.207,11,1,IMPOSSIBLE_TRAVEL
TXN_UPI_202608004467,2026-08-06 06:27:02,6,tanvi.verma391@ibl,Tanvi Verma,chaipoint.pos@paytmqr,Chai Point Express,59.77,P2M,DEV_IND_00467_Pixel8,Chandigarh,30.7568,76.8057,4G,0.89,0,1320,0,28810.0,3.36,0.42,0.012,7,0,NONE
TXN_UPI_202608004468,2026-08-06 06:28:59,6,rahul.chopra704@barodampay,Rahul Chopra,zomato.pay@bharatpe,Zomato Online,496.54,QR_SCAN,DEV_IND_00210_Pixel8,Pune,18.541,73.8161,4G,0.97,0,611,0,33623.0,7716.56,826.21,0.662,6,0,NONE
TXN_UPI_202608004469,2026-08-06 06:31:39,6,rajesh.sharma566@ibl,Rajesh Sharma,blinkit.retail@paytmqr,Blinkit Express,220.47,BILL_PAY,DEV_IND_00380_Pixel8,Mumbai,19.0754,72.8768,4G,0.93,0,1649,0,14131.0,0.1,0.02,0.294,8,0,NONE
TXN_UPI_202608004470,2026-08-06 06:32:52,6,kavita.mishra626@okaxis,Kavita Mishra,reliance.retail@icici,Reliance Smart Bazaar,1731.05,QR_SCAN,DEV_IND_00279_SM-S918B,Jaipur,26.8651,75.8031,5G,0.87,0,852,0,25140.0,10.99,1.57,0.692,9,0,NONE
TXN_UPI_202608004471,2026-08-06 06:33:53,6,rajesh.chopra799@oksbi,Rajesh Chopra,apollo.meds@razorpay,Apollo Pharmacy,1694.01,P2M,DEV_IND_00710_Pixel8,Pune,18.4789,73.8809,4G,0.87,0,1103,0,24972.0,8.6,1.24,6.776,4,0,NONE
TXN_UPI_202608004472,2026-08-06 06:35:59,6,aditya.rao944@barodampay,Aditya Rao,amazon.pay@razorpay,Amazon India,1670.68,QR_SCAN,"DEV_IND_00312_iPhone15,2",Ahmedabad,23.0161,72.6208,WIFI,0.96,0,1581,0,672.0,7601.44,40722.0,0.668,12,0,NONE
TXN_UPI_202608004473,2026-08-06 06:36:42,6,neha.saxena582@barodampay,Neha Saxena,simran.joshi369@paytm,Simran Joshi,786.1,P2P,DEV_IND_00193_SM-S918B,Chandigarh,30.7372,76.7557,5G,0.91,0,1681,1,31235.0,5.69,0.66,1.048,8,0,NONE
TXN_UPI_202608004474,2026-08-06 06:39:02,6,ritika.aggarwal75@okaxis,Ritika Aggarwal,swiggy.orders@razorpay,Swiggy Delivery,285.33,QR_SCAN,DEV_IND_00025_Pixel8,Kolkata,22.5675,88.3871,4G,0.88,0,73,0,38616.0,2.44,0.23,0.114,6,0,NONE
TXN_UPI_202608004475,2026-08-06 06:40:36,6,deepika.gupta176@ybl,Deepika Gupta,apollo.meds@sbi,Apollo Pharmacy,1197.58,P2M,DEV_IND_00281_Pixel8,Pune,18.5582,73.8696,5G,0.9,0,1292,1,18254.0,4.28,0.84,0.24,8,0,NONE
TXN_UPI_202608004476,2026-08-06 06:42:28,6,ritika.kumar758@okhdfcbank,Ritika Kumar,airtel.bills@icici,Airtel Postpaid,1397.4,P2M,DEV_IND_00415_SM-S918B,Ahmedabad,22.9899,72.5673,4G,0.96,0,1330,0,180204.0,4.33,0.09,0.279,5,0,NONE
TXN_UPI_202608004477,2026-08-06 06:43:38,6,simran.joshi362@okicici,Simran Joshi,makemytrip.travel@razorpay,MakeMyTrip Flight,39933.21,P2M,DEV_IND_00717_RedmiNote12,Chennai,13.0737,80.2899,4G,0.98,0,990,1,64606.0,1.75,0.1,15.973,5,0,NONE
TXN_UPI_202608004478,2026-08-06 06:44:58,6,nikhil.deshmukh176@paytm,Nikhil Deshmukh,uber.rides@paytmqr,Uber India,1321.27,P2M,DEV_IND_00358_RedmiNote12,Lucknow,26.8861,80.8982,4G,0.94,0,522,0,62181.0,0.55,0.03,0.529,5,0,NONE
TXN_UPI_202608004479,2026-08-06 06:46:30,6,arjun.deshmukh578@okicici,Arjun Deshmukh,tatapower.bill@razorpay,Tata Power Electricity,752.53,QR_SCAN,DEV_IND_00398_OnePlus11,Bengaluru,12.9218,77.6369,5G,0.97,0,1032,0,157510.0,2.64,0.06,1.003,6,0,NONE
TXN_UPI_202608004480,2026-08-06 06:47:13,6,manish.patel812@oksbi,Manish Patel,makemytrip.travel@sbi,MakeMyTrip Flight,54767.03,P2M,DEV_IND_00674_Pixel8,Lucknow,26.8652,80.9641,4G,0.87,0,1075,0,82563.0,2.78,0.12,21.907,8,0,NONE
TXN_UPI_202608004481,2026-08-06 06:49:56,6,gaurav.nair238@okaxis,Gaurav Nair,uber.rides@paytmqr,Uber India,196.36,P2M,DEV_IND_00056_OnePlus11,Mumbai,19.0866,72.8678,5G,0.97,0,1381,0,14763.0,3.69,0.9,0.436,9,0,NONE
TXN_UPI_202608004482,2026-08-06 06:51:56,6,meera.gupta97@okhdfcbank,Meera Gupta,arjun.singh99@okicici,Arjun Singh,309.57,P2P,DEV_IND_00021_Pixel8,Kochi,9.9495,76.232,WIFI,0.96,0,1025,0,20102.0,6.15,1.1,1.238,8,0,NONE
TXN_UPI_202608004483,2026-08-06 06:54:48,6,gaurav.nair883@okhdfcbank,Gaurav Nair,indianoil.fuel@hdfcbank,Indian Oil Petrol,1590.11,QR_SCAN,"DEV_IND_00176_iPhone15,2",Chandigarh,30.6972,76.7562,4G,0.91,0,1363,0,4289.0,6.52,5.47,0.636,4,0,NONE
TXN_UPI_202608004484,2026-08-06 06:54:59,6,harsh.bose154@barodampay,Harsh Bose,blinkit.retail@icici,Blinkit Express,305.6,P2M,DEV_IND_00624_RedmiNote12,Delhi,28.6262,77.1795,WIFI,0.93,0,115,0,82389.0,8.86,0.39,1.222,7,0,NONE
TXN_UPI_202608004485,2026-08-06 06:56:04,6,aditya.rao940@ibl,Aditya Rao,blinkit.retail@sbi,Blinkit Express,1623.58,BILL_PAY,DEV_IND_00792_OnePlus11,Bengaluru,12.9442,77.5705,4G,0.86,0,1373,0,37351.0,7.92,0.76,0.649,9,0,NONE
TXN_UPI_202608004486,2026-08-06 06:57:54,6,akanksha.mishra363@ibl,Akanksha Mishra,indianoil.fuel@razorpay,Indian Oil Petrol,3282.6,QR_SCAN,DEV_IND_00059_Pixel8,Kochi,9.9355,76.2821,4G,0.87,0,1640,1,34533.0,3.75,0.39,4.377,6,0,NONE
TXN_UPI_202608004487,2026-08-06 06:58:46,6,gaurav.pandey233@ybl,Gaurav Pandey,fastdrain.mule844@paytm,Mule Conduit 33,47487.33,P2P,"DEV_IND_00686_iPhone15,2",Lucknow,26.8353,80.9644,VPN_SUSPICIOUS,0.43,1,581,1,61052.0,6.35,0.37,105.527,6,1,VELOCITY_DRAIN_BURST
TXN_UPI_202608004488,2026-08-06 07:01:30,7,simran.joshi214@oksbi,Simran Joshi,zomato.pay@hdfcbank,Zomato Online,708.32,QR_SCAN,DEV_IND_00597_OnePlus11,Chennai,13.0524,80.3144,WIFI,0.87,0,1566,0,278848.0,2.58,0.03,1.574,7,0,NONE
TXN_UPI_202608004489,2026-08-06 07:02:38,7,rohan.nair513@ibl,Rohan Nair,amazon.pay@paytmqr,Amazon India,10820.51,BILL_PAY,DEV_IND_00456_SM-S918B,Mumbai,19.1039,72.8622,4G,0.98,0,321,1,47206.0,3.6,0.27,2.164,8,0,NONE
TXN_UPI_202608004490,2026-08-06 07:04:42,7,manish.patel886@okaxis,Manish Patel,swiggy.orders@sbi,Swiggy Delivery,188.45,P2M,DEV_IND_00134_RedmiNote12,Pune,18.5314,73.8748,5G,0.9,0,119,0,63643.0,1.96,0.11,0.251,9,0,NONE
TXN_UPI_202608004491,2026-08-06 07:05:59,7,sanjay.chopra469@ybl,Sanjay Chopra,makemytrip.travel@icici,MakeMyTrip Flight,40484.8,P2M,DEV_IND_00790_Pixel8,Jaipur,26.8825,75.7591,4G,0.93,0,299,0,80141.0,1.84,0.08,89.966,6,0,NONE
TXN_UPI_202608004492,2026-08-06 07:07:42,7,sneha.mehta542@okhdfcbank,Sneha Mehta,reliance.retail@bharatpe,Reliance Smart Bazaar,3843.35,P2M,DEV_IND_00663_OnePlus11,Mumbai,19.031,72.9182,WIFI,0.91,0,798,1,48924.0,8.25,0.61,0.769,7,0,NONE
TXN_UPI_202608004493,2026-08-06 07:10:40,7,vikram.bose990@okaxis,Vikram Bose,sunita.mehta280@paytm,Sunita Mehta,253.52,P2P,DEV_IND_00004_OnePlus11,Kolkata,22.5661,88.3803,5G,0.97,0,239,0,24333.0,1184.45,175.24,1.014,7,0,NONE
